subject,relation,object
Heinrich Böll,es de nacionalidad,Germany
346201118X,es un codigo ISBN para el libro,Gedichte
346201118X,es un codigo ISBN de una edicion publicada por,Labbé & Muta
346201118X,está escrito en,Alemán
Heinrich Böll,es autor de la obra,Gedichte
Gedichte,pertenece al género,Collage
0136985807,es un codigo ISBN para el libro,Prentice Hall Literature -- Platinum
0136985807,es un codigo ISBN de una edicion publicada por,Prentice Hall
0136985807,está escrito en,Inglés
9780136985808,es un codigo ISBN para el libro,Prentice Hall Literature -- Platinum
9780136985808,es un codigo ISBN de una edicion publicada por,Prentice Hall
9780136985808,está escrito en,Inglés
0136917593,es un codigo ISBN para el libro,Prentice Hall Literature -- Platinum
0136917593,es un codigo ISBN de una edicion publicada por,Pearson Prentice Hall
0136917593,está escrito en,Inglés
9780136917595,es un codigo ISBN para el libro,Prentice Hall Literature -- Platinum
9780136917595,es un codigo ISBN de una edicion publicada por,Pearson Prentice Hall
9780136917595,está escrito en,Inglés
0137224303,es un codigo ISBN para el libro,Prentice Hall Literature -- Platinum
0137224303,es un codigo ISBN de una edicion publicada por,Pearson Prentice Hall
0137224303,está escrito en,Inglés
9780137224302,es un codigo ISBN para el libro,Prentice Hall Literature -- Platinum
9780137224302,es un codigo ISBN de una edicion publicada por,Pearson Prentice Hall
9780137224302,está escrito en,Inglés
0137224303,es un codigo ISBN de una edicion publicada por,Prentice Hall
9780137224302,es un codigo ISBN de una edicion publicada por,Prentice Hall
Heinrich Böll,es autor de la obra,Prentice Hall Literature -- Platinum
Prentice Hall Literature -- Platinum,pertenece al género,literature textbook
Prentice Hall Literature -- Platinum,pertenece al género,homeschool
Prentice Hall Literature -- Platinum,pertenece al género,"English language, juvenile literature"
3100420055,es un codigo ISBN para el libro,Darf ein Schriftsteller überhaupt vernünftig werden wollen?
3100420055,es un codigo ISBN de una edicion publicada por,S. Fischer
3100420055,está escrito en,Alemán
Heinrich Böll,es autor de la obra,Darf ein Schriftsteller überhaupt vernünftig werden wollen?
9780136916925,es un codigo ISBN para el libro,Prentice Hall Literature--World Masterpieces
9780136916925,es un codigo ISBN de una edicion publicada por,Pearson Prentice Hall
9780136916925,está escrito en,Inglés
0136916929,es un codigo ISBN para el libro,Prentice Hall Literature--World Masterpieces
0136916929,es un codigo ISBN de una edicion publicada por,Pearson Prentice Hall
0136916929,está escrito en,Inglés
9780136916925,es un codigo ISBN de una edicion publicada por,Prentice Hall
0136916929,es un codigo ISBN de una edicion publicada por,Prentice Hall
0137226381,es un codigo ISBN para el libro,Prentice Hall Literature--World Masterpieces
0137226381,es un codigo ISBN de una edicion publicada por,Pearson Prentice Hall
0137226381,está escrito en,Inglés
9780137226382,es un codigo ISBN para el libro,Prentice Hall Literature--World Masterpieces
9780137226382,es un codigo ISBN de una edicion publicada por,Pearson Prentice Hall
9780137226382,está escrito en,Inglés
0137226381,es un codigo ISBN de una edicion publicada por,Prentice Hall
9780137226382,es un codigo ISBN de una edicion publicada por,Prentice Hall
Heinrich Böll,es autor de la obra,Prentice Hall Literature--World Masterpieces
Prentice Hall Literature--World Masterpieces,pertenece al género,Readers (Secondary)
Prentice Hall Literature--World Masterpieces,pertenece al género,English literature
Prentice Hall Literature--World Masterpieces,pertenece al género,American literature
5250012817,es un codigo ISBN para el libro,Samosoznanie evropeiskoi kulʹtury XX veka
5250012817,es un codigo ISBN de una edicion publicada por,Politizdat
5250012817,está escrito en,rus
Heinrich Böll,es autor de la obra,Samosoznanie evropeiskoi kulʹtury XX veka
Samosoznanie evropeiskoi kulʹtury XX veka,pertenece al género,Civilization
3462020242,es un codigo ISBN para el libro,Das Vermächtnis
3462020242,es un codigo ISBN de una edicion publicada por,Kiepenheuer u. Witsch
3462020242,está escrito en,Alemán
Heinrich Böll,es autor de la obra,Das Vermächtnis
9788432248184,es un codigo ISBN para el libro,Verlorene Ehre der Katharina Blum
9788432248184,es un codigo ISBN de una edicion publicada por,Austral
8432248185,es un codigo ISBN para el libro,Verlorene Ehre der Katharina Blum
8432248185,es un codigo ISBN de una edicion publicada por,Austral
014118406X,es un codigo ISBN para el libro,Verlorene Ehre der Katharina Blum
9780141184067,es un codigo ISBN para el libro,Verlorene Ehre der Katharina Blum
9780140046199,es un codigo ISBN para el libro,Verlorene Ehre der Katharina Blum
9780140046199,es un codigo ISBN de una edicion publicada por,"Penguin Books, Limited"
9780140046199,está escrito en,Inglés
9788569002482,es un codigo ISBN para el libro,Verlorene Ehre der Katharina Blum
9788569002482,es un codigo ISBN de una edicion publicada por,Carambaia
9788569002482,está escrito en,Portugués
8569002483,es un codigo ISBN para el libro,Verlorene Ehre der Katharina Blum
8569002483,es un codigo ISBN de una edicion publicada por,Carambaia
8569002483,está escrito en,Portugués
9750733851,es un codigo ISBN para el libro,Verlorene Ehre der Katharina Blum
9750733851,es un codigo ISBN de una edicion publicada por,Can Yayinlari
9789750733857,es un codigo ISBN para el libro,Verlorene Ehre der Katharina Blum
9789750733857,es un codigo ISBN de una edicion publicada por,Can Yayinlari
2020058677,es un codigo ISBN para el libro,Verlorene Ehre der Katharina Blum
2020058677,es un codigo ISBN de una edicion publicada por,Seuil
2020058677,está escrito en,Alemán
0245535470,es un codigo ISBN para el libro,Verlorene Ehre der Katharina Blum
0245535470,es un codigo ISBN de una edicion publicada por,Harrap
0245535470,está escrito en,Alemán
0749398981,es un codigo ISBN para el libro,Verlorene Ehre der Katharina Blum
0749398981,es un codigo ISBN de una edicion publicada por,Minerva
0749398981,está escrito en,Inglés
9788432228087,es un codigo ISBN para el libro,Verlorene Ehre der Katharina Blum
9788432228087,es un codigo ISBN de una edicion publicada por,Seix Barral
3423011505,es un codigo ISBN para el libro,Verlorene Ehre der Katharina Blum
3423011505,es un codigo ISBN de una edicion publicada por,Deutscher Taschenbuch Verlag
3423011505,está escrito en,Alemán
9783423011501,es un codigo ISBN para el libro,Verlorene Ehre der Katharina Blum
9783423011501,es un codigo ISBN de una edicion publicada por,Deutscher Taschenbuch Verlag
9788806153960,es un codigo ISBN para el libro,Verlorene Ehre der Katharina Blum
9788806153960,es un codigo ISBN de una edicion publicada por,Einaudi
9788806153960,está escrito en,Italiano
880615396X,es un codigo ISBN para el libro,Verlorene Ehre der Katharina Blum
880615396X,es un codigo ISBN de una edicion publicada por,Einaudi
880615396X,está escrito en,Italiano
Heinrich Böll,es autor de la obra,Verlorene Ehre der Katharina Blum
Verlorene Ehre der Katharina Blum,pertenece al género,Fiction
Verlorene Ehre der Katharina Blum,pertenece al género,Tabloid newspapers
Verlorene Ehre der Katharina Blum,pertenece al género,Young women
Werner Herzog,es de nacionalidad,Germany
9783446270763,es un codigo ISBN para el libro,Das Dämmern der Welt
9783446270763,es un codigo ISBN de una edicion publicada por,Carl Hanser Verlag
9783446270763,está escrito en,Alemán
Werner Herzog,es autor de la obra,Das Dämmern der Welt
Das Dämmern der Welt,pertenece al género,Soldiers
Das Dämmern der Welt,pertenece al género,Biography
3925009051,es un codigo ISBN para el libro,Werner Herzog in Bamberg
3925009051,es un codigo ISBN de una edicion publicada por,Lehrstuhl für Kunstgeschichte und Aufbaustudium Denkmalpflege an der Universität Bamberg im Selbstverlag
3925009051,está escrito en,Alemán
Werner Herzog,es autor de la obra,Werner Herzog in Bamberg
Werner Herzog in Bamberg,pertenece al género,Interviews
Werner Herzog in Bamberg,pertenece al género,Motion picture producers and directors
Werner Herzog in Bamberg,pertenece al género,Motion pictures
1902699432,es un codigo ISBN para el libro,Pilgrims
1902699432,es un codigo ISBN de una edicion publicada por,Periplus Publishing London Ltd
9781902699431,es un codigo ISBN para el libro,Pilgrims
9781902699431,es un codigo ISBN de una edicion publicada por,Periplus Publishing London Ltd
Werner Herzog,es autor de la obra,Pilgrims
Pilgrims,pertenece al género,Photography
Pilgrims,pertenece al género,Buddhist pilgrims and pilgrimages
Pilgrims,pertenece al género,Pictorial works
9783663039860,es un codigo ISBN para el libro,Siebschaltungen mit Schwingkristallen
9783663039860,es un codigo ISBN de una edicion publicada por,Vieweg+Teubner Verlag
3663039862,es un codigo ISBN para el libro,Siebschaltungen mit Schwingkristallen
3663039862,es un codigo ISBN de una edicion publicada por,Vieweg+Teubner Verlag
Werner Herzog,es autor de la obra,Siebschaltungen mit Schwingkristallen
9780897335102,es un codigo ISBN para el libro,Images at the horizon
9780897335102,es un codigo ISBN de una edicion publicada por,Facets Multimedia
9780897335102,está escrito en,Inglés
0897335104,es un codigo ISBN para el libro,Images at the horizon
0897335104,es un codigo ISBN de una edicion publicada por,Facets Multimedia
0897335104,está escrito en,Inglés
0897335104,es un codigo ISBN de una edicion publicada por,Facets Multi-Media
Werner Herzog,es autor de la obra,Images at the horizon
Images at the horizon,pertenece al género,Interviews
Images at the horizon,pertenece al género,Motion picture producers and directors
Images at the horizon,pertenece al género,Moving-picture producers and directors
8403096496,es un codigo ISBN para el libro,Vaya país
8403096496,es un codigo ISBN de una edicion publicada por,Aguilar
8403096496,está escrito en,Español
9788403096493,es un codigo ISBN para el libro,Vaya país
9788403096493,es un codigo ISBN de una edicion publicada por,Aguilar
9788403096493,está escrito en,Español
Werner Herzog,es autor de la obra,Vaya país
Vaya país,pertenece al género,Politics and government
Vaya país,pertenece al género,Foreign public opinion
Vaya país,pertenece al género,Social life and customs
9783406351808,es un codigo ISBN para el libro,Algerien. Zwischen Demokratie und Gottesstaat
9783406351808,es un codigo ISBN de una edicion publicada por,C.H.Beck
3406351808,es un codigo ISBN para el libro,Algerien. Zwischen Demokratie und Gottesstaat
3406351808,es un codigo ISBN de una edicion publicada por,C.H.Beck
Werner Herzog,es autor de la obra,Algerien. Zwischen Demokratie und Gottesstaat
9783406331800,es un codigo ISBN para el libro,Der Maghreb
9783406331800,es un codigo ISBN de una edicion publicada por,Beck
9783406331800,está escrito en,Alemán
3406331807,es un codigo ISBN para el libro,Der Maghreb
3406331807,es un codigo ISBN de una edicion publicada por,Beck
3406331807,está escrito en,Alemán
Werner Herzog,es autor de la obra,Der Maghreb
Der Maghreb,pertenece al género,Description and travel
9783434545033,es un codigo ISBN para el libro,Die Dichter von Madrid. Ein literarischer Streifzug durch Cafes und Bars
9783434545033,es un codigo ISBN de una edicion publicada por,Europäische Verlagsanstalt (eva)
9783434545033,está escrito en,Alemán
3434545034,es un codigo ISBN para el libro,Die Dichter von Madrid. Ein literarischer Streifzug durch Cafes und Bars
3434545034,es un codigo ISBN de una edicion publicada por,Europäische Verlagsanstalt (eva)
3434545034,está escrito en,Alemán
Werner Herzog,es autor de la obra,Die Dichter von Madrid. Ein literarischer Streifzug durch Cafes und Bars
Die Dichter von Madrid. Ein literarischer Streifzug durch Cafes und Bars,pertenece al género,Spanish poetry
Die Dichter von Madrid. Ein literarischer Streifzug durch Cafes und Bars,pertenece al género,History and criticism
Die Dichter von Madrid. Ein literarischer Streifzug durch Cafes und Bars,pertenece al género,Spanish Poets
0940242044,es un codigo ISBN para el libro,Fitzcarraldo
0940242044,es un codigo ISBN de una edicion publicada por,Fjord Pr
0940242044,está escrito en,Inglés
9780940242043,es un codigo ISBN para el libro,Fitzcarraldo
9780940242043,es un codigo ISBN de una edicion publicada por,Fjord Pr
9780940242043,está escrito en,Inglés
Werner Herzog,es autor de la obra,Fitzcarraldo
350671256X,es un codigo ISBN para el libro,Kartographie und Bürgerbeteiligung im Rahmen der vorbereitenden Bauleitplanung
350671256X,es un codigo ISBN de una edicion publicada por,F. Schöningh
350671256X,está escrito en,Alemán
Werner Herzog,es autor de la obra,Kartographie und Bürgerbeteiligung im Rahmen der vorbereitenden Bauleitplanung
Kartographie und Bürgerbeteiligung im Rahmen der vorbereitenden Bauleitplanung,pertenece al género,Citizen participation
Kartographie und Bürgerbeteiligung im Rahmen der vorbereitenden Bauleitplanung,pertenece al género,City planning
Kartographie und Bürgerbeteiligung im Rahmen der vorbereitenden Bauleitplanung,pertenece al género,Land use
9782867440434,es un codigo ISBN para el libro,Le pays où rêvent les fourmis vertes
9782867440434,es un codigo ISBN de una edicion publicada por,P.O.L.
2867440432,es un codigo ISBN para el libro,Le pays où rêvent les fourmis vertes
2867440432,es un codigo ISBN de una edicion publicada por,P.O.L.
Werner Herzog,es autor de la obra,Le pays où rêvent les fourmis vertes
9783446180895,es un codigo ISBN para el libro,Vom Gehen im Eis. München - Paris 23. 11. bis 14. 12. 1974
9783446180895,es un codigo ISBN de una edicion publicada por,Carl Hanser
9783446180895,está escrito en,Alemán
3446180893,es un codigo ISBN para el libro,Vom Gehen im Eis. München - Paris 23. 11. bis 14. 12. 1974
3446180893,es un codigo ISBN de una edicion publicada por,Carl Hanser
3446180893,está escrito en,Alemán
Werner Herzog,es autor de la obra,Vom Gehen im Eis. München - Paris 23. 11. bis 14. 12. 1974
9780979612107,es un codigo ISBN para el libro,Werner Herzog - Of Walking in Ice
9780979612107,es un codigo ISBN de una edicion publicada por,Free Association
9780979612107,es un codigo ISBN de una edicion publicada por,"Free Association, New York"
9780979612107,está escrito en,Inglés
0979612101,es un codigo ISBN para el libro,Werner Herzog - Of Walking in Ice
0979612101,es un codigo ISBN de una edicion publicada por,Free Association
0979612101,es un codigo ISBN de una edicion publicada por,"Free Association, New York"
0979612101,está escrito en,Inglés
Werner Herzog,es autor de la obra,Werner Herzog - Of Walking in Ice
Werner Herzog - Of Walking in Ice,pertenece al género,Travel
9994973010,es un codigo ISBN para el libro,Where the Green Ants Dream
9994973010,es un codigo ISBN de una edicion publicada por,Fjord Pr
9789994973019,es un codigo ISBN para el libro,Where the Green Ants Dream
9789994973019,es un codigo ISBN de una edicion publicada por,Fjord Pr
Werner Herzog,es autor de la obra,Where the Green Ants Dream
9783280013748,es un codigo ISBN para el libro,Spanien
9783280013748,es un codigo ISBN de una edicion publicada por,Orell Fussli
9783280013748,está escrito en,Alemán
3280013747,es un codigo ISBN para el libro,Spanien
3280013747,es un codigo ISBN de una edicion publicada por,Orell Fussli
3280013747,está escrito en,Alemán
