subject,relation,object
9788817146630,es un codigo ISBN de una edicion publicada por,Rizzoli
9788817146630,está escrito en,Italiano
Walter Veltroni,es autor de la obra,Odiare l'odio
Odiare l'odio,pertenece al género,Hate
Odiare l'odio,pertenece al género,Social aspects
Odiare l'odio,pertenece al género,Racism
9788829707997,es un codigo ISBN para el libro,Buonvino e il caso del bambino scomparso
9788829707997,es un codigo ISBN de una edicion publicada por,Marsilio
9788829707997,está escrito en,Italiano
Walter Veltroni,es autor de la obra,Buonvino e il caso del bambino scomparso
9788828206842,es un codigo ISBN para el libro,Il caso Moro e la Prima Repubblica
9788828206842,es un codigo ISBN de una edicion publicada por,Solferino
9788828206842,está escrito en,Italiano
Walter Veltroni,es autor de la obra,Il caso Moro e la Prima Repubblica
Il caso Moro e la Prima Repubblica,pertenece al género,"Kidnapping, 1978"
Il caso Moro e la Prima Repubblica,pertenece al género,Assassination
Il caso Moro e la Prima Repubblica,pertenece al género,Terrorism
9788817139472,es un codigo ISBN para el libro,La scelta
9788817139472,es un codigo ISBN de una edicion publicada por,Rizzoli
9788817139472,está escrito en,Italiano
Walter Veltroni,es autor de la obra,La scelta
9788890130410,es un codigo ISBN para el libro,Spaghetti & stars
9788890130410,es un codigo ISBN de una edicion publicada por,Damiani
9788890130410,está escrito en,Inglés
8890130415,es un codigo ISBN para el libro,Spaghetti & stars
8890130415,es un codigo ISBN de una edicion publicada por,Damiani
8890130415,está escrito en,Inglés
Walter Veltroni,es autor de la obra,Spaghetti & stars
Spaghetti & stars,pertenece al género,Spaghetti
Spaghetti & stars,pertenece al género,Pictorial works
Spaghetti & stars,pertenece al género,Motion picture actors and actresses
8879898310,es un codigo ISBN para el libro,Roma
8879898310,es un codigo ISBN de una edicion publicada por,Donzelli
8879898310,está escrito en,Italiano
Walter Veltroni,es autor de la obra,Roma
Roma,pertenece al género,Economic conditions
Roma,pertenece al género,City planning
Roma,pertenece al género,Social conditions
8887604185,es un codigo ISBN para el libro,"Europa, Israele, Palestina"
8887604185,es un codigo ISBN de una edicion publicada por,Tiellemedia
8887604185,está escrito en,Italiano
Walter Veltroni,es autor de la obra,"Europa, Israele, Palestina"
"Europa, Israele, Palestina",pertenece al género,Congresses
"Europa, Israele, Palestina",pertenece al género,International status
"Europa, Israele, Palestina",pertenece al género,Foreign relations
8817865087,es un codigo ISBN para el libro,Forse Dio è malato
8817865087,es un codigo ISBN de una edicion publicada por,Rizzoli
8817865087,está escrito en,Italiano
Walter Veltroni,es autor de la obra,Forse Dio è malato
Forse Dio è malato,pertenece al género,Social conditions
Forse Dio è malato,pertenece al género,Economic conditions
Forse Dio è malato,pertenece al género,Poverty
9788817044493,es un codigo ISBN para el libro,E se noi domani
9788817044493,es un codigo ISBN de una edicion publicada por,Rizzoli
9788817044493,está escrito en,Italiano
Walter Veltroni,es autor de la obra,E se noi domani
E se noi domani,pertenece al género,Politics and government
E se noi domani,pertenece al género,Right and left (Political science)
9788817073363,es un codigo ISBN para el libro,Quando c'era Berlinguer
9788817073363,es un codigo ISBN de una edicion publicada por,BUR Biblioteca Univerzale Rizzoli
9788817073363,es un codigo ISBN de una edicion publicada por,Rizzoli
9788817073363,está escrito en,Italiano
Walter Veltroni,es autor de la obra,Quando c'era Berlinguer
Quando c'era Berlinguer,pertenece al género,Politicians
Quando c'era Berlinguer,pertenece al género,Biography
Quando c'era Berlinguer,pertenece al género,Communists
9788817060837,es un codigo ISBN para el libro,L'isola e le rose
9788817060837,es un codigo ISBN de una edicion publicada por,Rizzoli
9788817060837,está escrito en,Italiano
Walter Veltroni,es autor de la obra,L'isola e le rose
8807811618,es un codigo ISBN para el libro,Il Sogno degli anni'60
8807811618,es un codigo ISBN de una edicion publicada por,Feltrinelli
8807811618,está escrito en,Italiano
Walter Veltroni,es autor de la obra,Il Sogno degli anni'60
Il Sogno degli anni'60,pertenece al género,Youth
Il Sogno degli anni'60,pertenece al género,Attitudes
Il Sogno degli anni'60,pertenece al género,Social history
8879895346,es un codigo ISBN para el libro,Progetto per la sinistra del duemila
8879895346,es un codigo ISBN de una edicion publicada por,Donzelli
8879895346,está escrito en,Italiano
Walter Veltroni,es autor de la obra,Progetto per la sinistra del duemila
Progetto per la sinistra del duemila,pertenece al género,Politics and government
Progetto per la sinistra del duemila,pertenece al género,Forecasting
Progetto per la sinistra del duemila,pertenece al género,Right and left (Political science)
8807812649,es un codigo ISBN para el libro,I programmi che hanno cambiato l'Italia
8807812649,es un codigo ISBN de una edicion publicada por,Feltrinelli
8807812649,está escrito en,Italiano
Walter Veltroni,es autor de la obra,I programmi che hanno cambiato l'Italia
8888359117,es un codigo ISBN para el libro,Flash of art
8888359117,es un codigo ISBN de una edicion publicada por,Photology
8888359117,está escrito en,Inglés
9788888359113,es un codigo ISBN para el libro,Flash of art
9788888359113,es un codigo ISBN de una edicion publicada por,Photology
9788888359113,está escrito en,Inglés
9788888359113,está escrito en,Italiano
Walter Veltroni,es autor de la obra,Flash of art
Flash of art,pertenece al género,Popular Culture - General
Flash of art,pertenece al género,Photography As An Art
Flash of art,pertenece al género,Photography
9788817035545,es un codigo ISBN para el libro,Noi
9788817035545,es un codigo ISBN de una edicion publicada por,Rizzoli
9788817035545,está escrito en,Italiano
Walter Veltroni,es autor de la obra,Noi
Noi,pertenece al género,Fiction
Noi,pertenece al género,"World War, 1939-1945"
Noi,pertenece al género,History
8826702136,es un codigo ISBN para el libro,"Donne, famiglia e politica"
8826702136,es un codigo ISBN de una edicion publicada por,Edizioni associate editrice internazionale
8826702136,está escrito en,Italiano
Walter Veltroni,es autor de la obra,"Donne, famiglia e politica"
"Donne, famiglia e politica",pertenece al género,Social conditions
"Donne, famiglia e politica",pertenece al género,Congresses
"Donne, famiglia e politica",pertenece al género,Family
9788806204662,es un codigo ISBN para el libro,"Quando cade l'acrobata, entrano i clown"
9788806204662,es un codigo ISBN de una edicion publicada por,Einaudi
9788806204662,está escrito en,Italiano
Walter Veltroni,es autor de la obra,"Quando cade l'acrobata, entrano i clown"
9780847831098,es un codigo ISBN para el libro,The discovery of dawn
9780847831098,es un codigo ISBN de una edicion publicada por,Rizzoli Ex Libris
9780847831098,es un codigo ISBN de una edicion publicada por,"Rizzoli International Publications, Incorporated"
9780847831098,está escrito en,Inglés
Walter Veltroni,es autor de la obra,The discovery of dawn
The discovery of dawn,pertenece al género,Families
The discovery of dawn,pertenece al género,Brothers and sisters
The discovery of dawn,pertenece al género,Family
8880892789,es un codigo ISBN para el libro,Governare da sinistra
8880892789,es un codigo ISBN de una edicion publicada por,Baldini & Castoldi
8880892789,está escrito en,Italiano
Walter Veltroni,es autor de la obra,Governare da sinistra
Governare da sinistra,pertenece al género,Politics and government
Achille Campanile,es de nacionalidad,Italy
9788884193346,es un codigo ISBN para el libro,Autoritratto
9788884193346,es un codigo ISBN de una edicion publicada por,N. Aragno
9788884193346,está escrito en,Italiano
8884193346,es un codigo ISBN para el libro,Autoritratto
8884193346,es un codigo ISBN de una edicion publicada por,N. Aragno
8884193346,está escrito en,Italiano
Achille Campanile,es autor de la obra,Autoritratto
Autoritratto,pertenece al género,Drama
Autoritratto,pertenece al género,Italian Authors
Autoritratto,pertenece al género,Biography
9788845247668,es un codigo ISBN para el libro,Opere
9788845247668,es un codigo ISBN de una edicion publicada por,Bompiani
9788845247668,está escrito en,Italiano
884524766X,es un codigo ISBN para el libro,Opere
884524766X,es un codigo ISBN de una edicion publicada por,Bompiani
884524766X,está escrito en,Italiano
8845254941,es un codigo ISBN para el libro,Opere
8845254941,es un codigo ISBN de una edicion publicada por,Bompiani
8845254941,está escrito en,Italiano
Achille Campanile,es autor de la obra,Opere
8817128678,es un codigo ISBN para el libro,L'inventore del cavallo e altre quindici commedie
8817128678,es un codigo ISBN de una edicion publicada por,BUR Biblioteca Univ. Rizzoli
9788817128674,es un codigo ISBN para el libro,L'inventore del cavallo e altre quindici commedie
9788817128674,es un codigo ISBN de una edicion publicada por,BUR Biblioteca Univ. Rizzoli
Achille Campanile,es autor de la obra,L'inventore del cavallo e altre quindici commedie
9788884194251,es un codigo ISBN para el libro,Urgentissime da evadere
9788884194251,es un codigo ISBN de una edicion publicada por,N. Aragno
9788884194251,está escrito en,Italiano
Achille Campanile,es autor de la obra,Urgentissime da evadere
Urgentissime da evadere,pertenece al género,Correspondence
Urgentissime da evadere,pertenece al género,Italian Authors
8817004715,es un codigo ISBN para el libro,Celestino e la famiglia Gentilissimi
8817004715,es un codigo ISBN de una edicion publicada por,Rizzoli
8817004715,está escrito en,Italiano
Achille Campanile,es autor de la obra,Celestino e la famiglia Gentilissimi
Carlo Cóccioli,es de nacionalidad,Italy
9687748052,es un codigo ISBN para el libro,Buda y su glorioso mundo
9687748052,es un codigo ISBN de una edicion publicada por,Editorial Lectorum
9687748052,está escrito en,Español
9789687748054,es un codigo ISBN para el libro,Buda y su glorioso mundo
9789687748054,es un codigo ISBN de una edicion publicada por,Editorial Lectorum
9789687748054,está escrito en,Español
Carlo Cóccioli,es autor de la obra,Buda y su glorioso mundo
2268006840,es un codigo ISBN para el libro,Le caillou blanc
2268006840,es un codigo ISBN de una edicion publicada por,Editions du Rocher
2268006840,está escrito en,Francés
Carlo Cóccioli,es autor de la obra,Le caillou blanc
8321101046,es un codigo ISBN para el libro,Pamietniki krola Dawida
8321101046,es un codigo ISBN de una edicion publicada por,Pax
8321101046,está escrito en,Polaco
Carlo Cóccioli,es autor de la obra,Pamietniki krola Dawida
9501509249,es un codigo ISBN para el libro,"Sentencia del Ayatola, La"
9501509249,es un codigo ISBN de una edicion publicada por,Vergara Editor S.A.
9501509249,está escrito en,Español
9789501509243,es un codigo ISBN para el libro,"Sentencia del Ayatola, La"
9789501509243,es un codigo ISBN de una edicion publicada por,Vergara Editor S.A.
9789501509243,está escrito en,Español
Carlo Cóccioli,es autor de la obra,"Sentencia del Ayatola, La"
Tim Parks,es de nacionalidad,Italy
9781939810151,es un codigo ISBN para el libro,Message from the Shadows
9781939810151,es un codigo ISBN de una edicion publicada por,Archipelago Books
9781939810151,está escrito en,Inglés
Tim Parks,es autor de la obra,Message from the Shadows
Message from the Shadows,pertenece al género,Romance literature
Message from the Shadows,pertenece al género,"Short stories, italian, translations into english"
Message from the Shadows,pertenece al género,Translations into English
0140114599,es un codigo ISBN para el libro,Loving Roger
0140114599,es un codigo ISBN de una edicion publicada por,Penguin Books
0140114599,está escrito en,Inglés
0802100163,es un codigo ISBN para el libro,Loving Roger
0802100163,es un codigo ISBN de una edicion publicada por,Grove Press
0802100163,está escrito en,Inglés
Tim Parks,es autor de la obra,Loving Roger
Loving Roger,pertenece al género,Fiction
Loving Roger,pertenece al género,Man-woman relationships
Loving Roger,pertenece al género,Murder
9781847677570,es un codigo ISBN para el libro,Tartar Steppe
9781847677570,es un codigo ISBN de una edicion publicada por,Canongate Books
9781847677570,está escrito en,Inglés
9781786891648,es un codigo ISBN para el libro,Tartar Steppe
9781786891648,es un codigo ISBN de una edicion publicada por,Canongate Books
9781786891648,está escrito en,Inglés
Tim Parks,es autor de la obra,Tartar Steppe
Tartar Steppe,pertenece al género,"Fiction, psychological"
9781911508182,es un codigo ISBN para el libro,Sweet Days of Discipline
9781911508182,es un codigo ISBN de una edicion publicada por,And Other Stories
9781911508182,está escrito en,Inglés
9780811229036,es un codigo ISBN para el libro,Sweet Days of Discipline
9780811229036,es un codigo ISBN de una edicion publicada por,New Directions
9780811229036,está escrito en,Inglés
Tim Parks,es autor de la obra,Sweet Days of Discipline
Sweet Days of Discipline,pertenece al género,"Switzerland, fiction"
Sweet Days of Discipline,pertenece al género,"Fiction, general"
Sweet Days of Discipline,pertenece al género,Boarding schools
9789029583404,es un codigo ISBN para el libro,Leer ons stil te zitten
9789029583404,es un codigo ISBN de una edicion publicada por,De Arbeiderspers
9789029583404,está escrito en,Neerlandés
9029583401,es un codigo ISBN para el libro,Leer ons stil te zitten
9029583401,es un codigo ISBN de una edicion publicada por,De Arbeiderspers
9029583401,está escrito en,Neerlandés
Tim Parks,es autor de la obra,Leer ons stil te zitten
9781299033443,es un codigo ISBN para el libro,Numbers in the Dark
9781299033443,es un codigo ISBN de una edicion publicada por,Knopf Doubleday Publishing Group
9781299033443,está escrito en,Inglés
9780141889573,es un codigo ISBN para el libro,Numbers in the Dark
9780141889573,es un codigo ISBN de una edicion publicada por,"Penguin Books, Limited"
9780141889573,está escrito en,Inglés
Tim Parks,es autor de la obra,Numbers in the Dark
Numbers in the Dark,pertenece al género,Continental european fiction (fictional works by one author)
