subject,relation,object
9781000000030,es un codigo ISBN para el libro,Dark Places of Business Enterprise
9781000000030,es un codigo ISBN de una edicion publicada por,Taylor & Francis Group
9781000000030,está escrito en,Inglés
9780367730338,es un codigo ISBN para el libro,Dark Places of Business Enterprise
9780367730338,es un codigo ISBN de una edicion publicada por,Taylor & Francis Group
9780367730338,está escrito en,Inglés
9781138632257,es un codigo ISBN para el libro,Dark Places of Business Enterprise
9781138632257,es un codigo ISBN de una edicion publicada por,Taylor & Francis Group
9781138632257,está escrito en,Inglés
9780415000505,es un codigo ISBN para el libro,Dark Places of Business Enterprise
9780415000505,es un codigo ISBN de una edicion publicada por,Taylor & Francis Group
9780415000505,está escrito en,Inglés
Francisco Santos,es autor de la obra,Dark Places of Business Enterprise
Dark Places of Business Enterprise,pertenece al género,Institutional economics
9781016738989,es un codigo ISBN para el libro,Historia silense
9781016738989,es un codigo ISBN de una edicion publicada por,"Creative Media Partners, LLC"
9781016738989,está escrito en,Español
9781016748155,es un codigo ISBN para el libro,Historia silense
9781016748155,es un codigo ISBN de una edicion publicada por,"Creative Media Partners, LLC"
9781016748155,está escrito en,Español
Francisco Santos,es autor de la obra,Historia silense
Historia silense,pertenece al género,History
9781020039706,es un codigo ISBN para el libro,Periquillo el de Las Gallineras
9781020039706,es un codigo ISBN de una edicion publicada por,"Creative Media Partners, LLC"
9781020039706,está escrito en,Español
9781022054738,es un codigo ISBN para el libro,Periquillo el de Las Gallineras
9781022054738,es un codigo ISBN de una edicion publicada por,"Creative Media Partners, LLC"
9781022054738,está escrito en,Español
Francisco Santos,es autor de la obra,Periquillo el de Las Gallineras
8574010464,es un codigo ISBN para el libro,Além da conquista
8574010464,es un codigo ISBN de una edicion publicada por,"Amazonas, Secretaria de Estado da Cultura e Turismo"
8574010464,es un codigo ISBN de una edicion publicada por,EDUA
8574010464,está escrito en,Portugués
8574010863,es un codigo ISBN para el libro,Além da conquista
8574010863,es un codigo ISBN de una edicion publicada por,Editora da Universidade do Amazonas
8574010863,está escrito en,Portugués
Francisco Santos,es autor de la obra,Além da conquista
Além da conquista,pertenece al género,Brazil
Além da conquista,pertenece al género,Civilization
Além da conquista,pertenece al género,Government relations
8445104853,es un codigo ISBN para el libro,Dia y Noche de Madrid (Clasicos Madrileños)
8445104853,es un codigo ISBN de una edicion publicada por,Comunidad de Madrid Co Etaria General Tecni
8445104853,está escrito en,Español
9788445104859,es un codigo ISBN para el libro,Dia y Noche de Madrid (Clasicos Madrileños)
9788445104859,es un codigo ISBN de una edicion publicada por,Comunidad de Madrid Co Etaria General Tecni
9788445104859,está escrito en,Español
Francisco Santos,es autor de la obra,Dia y Noche de Madrid (Clasicos Madrileños)
0900411570,es un codigo ISBN para el libro,El No Importa de España y La Verdad en el Potro (Textos B)
0900411570,es un codigo ISBN de una edicion publicada por,Tamesis Books
0900411570,está escrito en,Español
9780900411571,es un codigo ISBN para el libro,El No Importa de España y La Verdad en el Potro (Textos B)
9780900411571,es un codigo ISBN de una edicion publicada por,Tamesis Books
9780900411571,está escrito en,Español
Francisco Santos,es autor de la obra,El No Importa de España y La Verdad en el Potro (Textos B)
El No Importa de España y La Verdad en el Potro (Textos B),pertenece al género,"Fiction, general"
1855660016,es un codigo ISBN para el libro,El rey gallo y discusos de la hormiga
1855660016,es un codigo ISBN de una edicion publicada por,Tamesis
1855660016,está escrito en,Español
Francisco Santos,es autor de la obra,El rey gallo y discusos de la hormiga
El rey gallo y discusos de la hormiga,pertenece al género,"Spanish literature, history and criticism"
9782884680271,es un codigo ISBN para el libro,F1 2002-2003
9782884680271,es un codigo ISBN de una edicion publicada por,Editions Airelles
2884680276,es un codigo ISBN para el libro,F1 2002-2003
2884680276,es un codigo ISBN de una edicion publicada por,Editions Airelles
Francisco Santos,es autor de la obra,F1 2002-2003
9788432923333,es un codigo ISBN para el libro,Formula 1 1996-1997
9788432923333,es un codigo ISBN de una edicion publicada por,Ceac
9788432923333,está escrito en,Español
8432923338,es un codigo ISBN para el libro,Formula 1 1996-1997
8432923338,es un codigo ISBN de una edicion publicada por,Ceac
8432923338,está escrito en,Español
Francisco Santos,es autor de la obra,Formula 1 1996-1997
8432923648,es un codigo ISBN para el libro,Formula 1 98/99
8432923648,es un codigo ISBN de una edicion publicada por,Ceac
8432923648,está escrito en,Español
9788432923647,es un codigo ISBN para el libro,Formula 1 98/99
9788432923647,es un codigo ISBN de una edicion publicada por,Ceac
9788432923647,está escrito en,Español
Francisco Santos,es autor de la obra,Formula 1 98/99
8432924091,es un codigo ISBN para el libro,Formula 1 99/00
8432924091,es un codigo ISBN de una edicion publicada por,Ceac
8432924091,está escrito en,Español
9788432924095,es un codigo ISBN para el libro,Formula 1 99/00
9788432924095,es un codigo ISBN de una edicion publicada por,Ceac
9788432924095,está escrito en,Español
Francisco Santos,es autor de la obra,Formula 1 99/00
8400042042,es un codigo ISBN para el libro,Obras selectas
8400042042,es un codigo ISBN de una edicion publicada por,Instituto de Estudios Madrileños
8400042042,está escrito en,Español
Francisco Santos,es autor de la obra,Obras selectas
0821827693,es un codigo ISBN para el libro,Triangulations of Oriented Matroids
0821827693,es un codigo ISBN de una edicion publicada por,American Mathematical Society
0821827693,está escrito en,Inglés
9780821827697,es un codigo ISBN para el libro,Triangulations of Oriented Matroids
9780821827697,es un codigo ISBN de una edicion publicada por,American Mathematical Society
9780821827697,está escrito en,Inglés
Francisco Santos,es autor de la obra,Triangulations of Oriented Matroids
Triangulations of Oriented Matroids,pertenece al género,Oriented matroids
Triangulations of Oriented Matroids,pertenece al género,Polytopes
Triangulations of Oriented Matroids,pertenece al género,Triangularization (Mathematics)
0244259747,es un codigo ISBN para el libro,Ejercicios Espirituales en sintonía con el CG28 salesiano
0244259747,es un codigo ISBN de una edicion publicada por,Lulu.com
9780244259747,es un codigo ISBN para el libro,Ejercicios Espirituales en sintonía con el CG28 salesiano
9780244259747,es un codigo ISBN de una edicion publicada por,Lulu.com
Francisco Santos,es autor de la obra,Ejercicios Espirituales en sintonía con el CG28 salesiano
9728065221,es un codigo ISBN para el libro,Expedição Terrano II Sul-América
9728065221,es un codigo ISBN de una edicion publicada por,Entreposto Comercial
9728065221,es un codigo ISBN de una edicion publicada por,Talento
9728065221,está escrito en,Portugués
Francisco Santos,es autor de la obra,Expedição Terrano II Sul-América
Expedição Terrano II Sul-América,pertenece al género,Travel
Expedição Terrano II Sul-América,pertenece al género,Description and travel
Expedição Terrano II Sul-América,pertenece al género,Pictorial works
9789706245793,es un codigo ISBN para el libro,La otra creación
9789706245793,es un codigo ISBN de una edicion publicada por,Secretaría de Cultura del Gobierno del Estado de Jalisco
9789706245793,está escrito en,Español
Francisco Santos,es autor de la obra,La otra creación
La otra creación,pertenece al género,Humanists
La otra creación,pertenece al género,Biography
9780244867706,es un codigo ISBN para el libro,Esercizi Spirituali in sintonia con il CG28 salesiano
9780244867706,es un codigo ISBN de una edicion publicada por,Lulu.com
0244867704,es un codigo ISBN para el libro,Esercizi Spirituali in sintonia con il CG28 salesiano
0244867704,es un codigo ISBN de una edicion publicada por,Lulu.com
Francisco Santos,es autor de la obra,Esercizi Spirituali in sintonia con il CG28 salesiano
9788437636245,es un codigo ISBN para el libro,Día y noche de Madrid
9788437636245,es un codigo ISBN de una edicion publicada por,Cátedra
9788437636245,está escrito en,Español
8437636248,es un codigo ISBN para el libro,Día y noche de Madrid
8437636248,es un codigo ISBN de una edicion publicada por,Cátedra
8437636248,está escrito en,Español
Francisco Santos,es autor de la obra,Día y noche de Madrid
9977940061,es un codigo ISBN para el libro,Viendo y Volviendo
9977940061,es un codigo ISBN de una edicion publicada por,Editorial Presbere
9977940061,está escrito en,Español
Francisco Santos,es autor de la obra,Viendo y Volviendo
Mário Cláudio,es de nacionalidad,Portugal
9722014994,es un codigo ISBN para el libro,O estranho caso do trapezista azul
9722014994,es un codigo ISBN de una edicion publicada por,Publicações Dom Quixote
9722014994,es un codigo ISBN de una edicion publicada por,Sociedade Portuguesa de Autores
9722014994,está escrito en,Portugués
Mário Cláudio,es autor de la obra,O estranho caso do trapezista azul
9789722056472,es un codigo ISBN para el libro,O fotógrafo e a rapariga
9789722056472,es un codigo ISBN de una edicion publicada por,Dom Quixote
9789722056472,está escrito en,Portugués
Mário Cláudio,es autor de la obra,O fotógrafo e a rapariga
O fotógrafo e a rapariga,pertenece al género,Fiction
9789722054386,es un codigo ISBN para el libro,Retrato de rapaz
9789722054386,es un codigo ISBN de una edicion publicada por,D.Quixote
9789722054386,está escrito en,Portugués
Mário Cláudio,es autor de la obra,Retrato de rapaz
9789728651152,es un codigo ISBN para el libro,Páginas nobrianas
9789728651152,es un codigo ISBN de una edicion publicada por,Ediçoes Caixotim
9789728651152,está escrito en,Portugués
Mário Cláudio,es autor de la obra,Páginas nobrianas
Páginas nobrianas,pertenece al género,Criticism and interpretation
9722017519,es un codigo ISBN para el libro,Ursamaior
9722017519,es un codigo ISBN de una edicion publicada por,Luso Brazilian Books
9789722017510,es un codigo ISBN para el libro,Ursamaior
9789722017510,es un codigo ISBN de una edicion publicada por,Luso Brazilian Books
Mário Cláudio,es autor de la obra,Ursamaior
9789722036320,es un codigo ISBN para el libro,Boa noite Senhor Soares
9789722036320,es un codigo ISBN de una edicion publicada por,Publicações Dom Quixote
9789722036320,está escrito en,Portugués
Mário Cláudio,es autor de la obra,Boa noite Senhor Soares
Boa noite Senhor Soares,pertenece al género,Portuguese literature
9726101336,es un codigo ISBN para el libro,CIDADE (A) NO BOLSO -Fotografias de (EURO 14.66)
9726101336,es un codigo ISBN de una edicion publicada por,Campo das Letras
9726101336,está escrito en,Portugués
Mário Cláudio,es autor de la obra,CIDADE (A) NO BOLSO -Fotografias de (EURO 14.66)
CIDADE (A) NO BOLSO -Fotografias de (EURO 14.66),pertenece al género,Description and travel
9722019597,es un codigo ISBN para el libro,O anel de basalto e outras narrativas
9722019597,es un codigo ISBN de una edicion publicada por,Dom Quixote Publicações
9722019597,está escrito en,Portugués
Mário Cláudio,es autor de la obra,O anel de basalto e outras narrativas
9722017519,es un codigo ISBN de una edicion publicada por,Publicações Dom Quixote
9722017519,está escrito en,Portugués
9789892800141,es un codigo ISBN para el libro,Do espelho de Vénus de Tiago Veiga
9789892800141,es un codigo ISBN de una edicion publicada por,Arcadia
9789892800141,está escrito en,Portugués
Mário Cláudio,es autor de la obra,Do espelho de Vénus de Tiago Veiga
9789722035484,es un codigo ISBN para el libro,Medeia
9789722035484,es un codigo ISBN de una edicion publicada por,Dom Quixote
9789722035484,está escrito en,Portugués
Mário Cláudio,es autor de la obra,Medeia
9722054104,es un codigo ISBN para el libro,Triunfo do amor português
9722054104,es un codigo ISBN de una edicion publicada por,D. Quixote
9722054104,está escrito en,Portugués
9789722054102,es un codigo ISBN para el libro,Triunfo do amor português
9789722054102,es un codigo ISBN de una edicion publicada por,D. Quixote
9789722054102,está escrito en,Portugués
Mário Cláudio,es autor de la obra,Triunfo do amor português
Triunfo do amor português,pertenece al género,Romance-language fiction
9789722040730,es un codigo ISBN para el libro,Tocata para dois clarins
9789722040730,es un codigo ISBN de una edicion publicada por,Dom Quixote
9789722040730,está escrito en,Portugués
9722040731,es un codigo ISBN para el libro,Tocata para dois clarins
9722040731,es un codigo ISBN de una edicion publicada por,Dom Quixote
9722040731,está escrito en,Portugués
Mário Cláudio,es autor de la obra,Tocata para dois clarins
9789722025614,es un codigo ISBN para el libro,Gemeos
9789722025614,es un codigo ISBN de una edicion publicada por,Dom Quixote
9722025619,es un codigo ISBN para el libro,Gemeos
9722025619,es un codigo ISBN de una edicion publicada por,Dom Quixote
Mário Cláudio,es autor de la obra,Gemeos
9722017969,es un codigo ISBN para el libro,António Nobre
9722017969,es un codigo ISBN de una edicion publicada por,Publicações Dom Quixote
9722017969,está escrito en,Portugués
Mário Cláudio,es autor de la obra,António Nobre
António Nobre,pertenece al género,Pictorial works
António Nobre,pertenece al género,Portuguese Poets
António Nobre,pertenece al género,Biography
9725641019,es un codigo ISBN para el libro,A Quinta das Virtudes
9725641019,es un codigo ISBN de una edicion publicada por,Quetzal Editores
9725641019,está escrito en,Portugués
Mário Cláudio,es autor de la obra,A Quinta das Virtudes
David Mourão-Ferreira,es de nacionalidad,Portugal
9722313770,es un codigo ISBN para el libro,Um amor feliz
